id,일자,시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,평균 속도,평균 소요 시간,평균 기온,일강수량,평균 풍속
1748,2018-03-12,서귀포시,예래동,64109.224,20696.616,141289.798,226095.638,47.667,48.533,9.45,0.0,1.75
1749,2018-03-12,서귀포시,천지동,59951.117999999995,4357.561,68245.74,132554.419,48.789,26.105,9.8,0.0,1.4
1750,2018-03-12,서귀포시,표선면,197377.177,18845.767,130955.636,347178.57899999997,48.68600000000001,34.971,9.5,0.0,2.2
1751,2018-03-12,서귀포시,중앙동,43394.854000000014,12238.757,110313.73300000001,165947.343,60.857,31.429,9.8,0.0,1.4
1752,2018-03-13,제주시,이도1동,146111.256,36735.083,178907.84399999995,361754.184,32.0,22.75,12.8,0.0,2.7
1753,2018-03-13,서귀포시,예래동,63043.181,21152.657000000007,151706.034,235901.872,47.2,47.867,12.9,0.0,1.55
1754,2018-03-13,서귀포시,정방동,41039.78,8800.707,78036.40400000001,127876.89,60.375,28.25,12.9,0.0,1.5
1755,2018-03-13,제주시,용담1동,139315.414,9687.940999999999,100042.715,249046.069,32.0,18.0,12.8,0.0,2.7
1756,2018-03-13,서귀포시,효돈동,75429.479,5726.309,32168.862999999998,113324.651,38.8,20.533,11.35,0.0,2.4
1757,2018-03-13,서귀포시,영천동,75574.311,14709.985,111345.37199999999,201629.668,40.522,18.391,12.9,0.0,1.5
1758,2018-03-13,제주시,이호동,67959.299,7526.183000000001,67403.696,142889.177,26.778,21.111,14.6,0.0,2.2
1759,2018-03-13,제주시,조천읍,383051.506,43101.91099999999,251607.669,677761.085,51.114,47.714,12.533,0.0,3.1
1760,2018-03-13,서귀포시,중앙동,43086.761,12616.421999999999,104188.102,159891.285,60.0,31.857,12.9,0.0,1.5
1761,2018-03-13,제주시,오라동,269606.38899999997,39512.568999999996,288690.084,597809.042,33.812,45.312,12.8,0.0,2.7
1762,2018-03-13,제주시,노형동,1115394.7040000001,124244.11300000001,581982.752,1821621.5690000001,36.782,35.195,11.0,0.0,2.9
1763,2018-03-13,서귀포시,대륜동,271763.69,28433.331000000002,189515.948,489712.968,39.0,33.148,12.9,0.0,1.5
1764,2018-03-13,제주시,도두동,26010.179,5012.625,72912.557,103935.36,35.167,41.833,14.6,0.0,2.2
1765,2018-03-13,서귀포시,안덕면,341312.07,55804.198,201973.65300000002,599089.921,50.643,45.607,14.1,0.0,2.2
1766,2018-03-13,제주시,삼양동,416746.53,21156.647,102189.05,540092.2270000001,31.143,17.285999999999998,12.533,0.0,3.1
1767,2018-03-13,서귀포시,중문동,154912.414,12461.005,118685.15400000001,286058.572,48.778,43.278,7.0,0.0,1.2
1768,2018-03-13,제주시,건입동,147023.167,23608.901,151830.048,322462.11600000004,31.6,48.0,10.0,0.0,1.9
1769,2018-03-13,제주시,아라동,744204.627,110873.769,613881.5160000001,1468959.9109999996,39.111,65.667,10.433,0.0,3.2
1770,2018-03-13,서귀포시,대정읍,369743.32399999996,20736.674,153497.219,543977.2170000001,55.26300000000001,42.632,14.833,0.0,3.267
1771,2018-03-13,서귀포시,표선면,194441.574,19134.572,134080.462,347656.60799999995,48.57100000000001,35.371,12.6,0.0,3.0
1772,2018-03-13,서귀포시,동홍동,348439.7720000001,31823.572999999997,167433.307,547696.652,39.476,31.333,12.9,0.0,1.5
1773,2018-03-13,제주시,일도2동,616992.805,39655.77,234152.086,890800.661,27.727,42.182,12.8,0.0,2.7
1774,2018-03-13,제주시,이도2동,1104901.861,158957.25400000002,596972.955,1860832.0690000001,27.462,40.654,12.8,0.0,2.7
1775,2018-03-13,서귀포시,천지동,58474.855,4447.537,65109.066,128031.45800000001,48.105,26.263,12.9,0.0,1.5
1776,2018-03-13,제주시,구좌읍,258046.15,26744.542,181686.598,466477.29,52.938,41.25,14.633,0.0,2.967
1777,2018-03-13,제주시,한림읍,411532.237,32452.162,222472.16600000003,666456.565,50.403,62.694,14.4,0.0,3.7
1778,2018-03-13,제주시,연동,999658.733,125501.299,590935.413,1716095.445,37.849,38.94300000000001,11.0,0.0,2.9
1779,2018-03-13,서귀포시,서홍동,103001.689,7182.6330000000025,96933.516,207117.83899999998,38.333,27.889,12.9,0.0,1.5
1780,2018-03-13,제주시,용담2동,220390.543,50277.417,247800.948,518468.908,27.818,31.364,12.8,0.0,2.7
1781,2018-03-13,제주시,봉개동,64270.305,12109.593,114742.045,191121.94199999998,34.455,58.364,10.0,0.0,1.9
1782,2018-03-13,제주시,화북동,542514.047,42564.371,250305.931,835384.349,32.308,35.577,12.533,0.0,3.1
1783,2018-03-14,제주시,용담2동,218521.40600000002,52042.792,257315.109,527879.307,27.455,31.545,15.6,0.0,2.8
1784,2018-03-14,제주시,애월읍,712071.343,70606.144,521733.76,1304411.247,52.065,53.065,10.925,0.0,5.075
1785,2018-03-14,제주시,한림읍,410224.85299999994,32128.652000000002,237302.651,679656.156,50.319,62.514,16.9,0.0,4.05
1786,2018-03-14,제주시,오라동,271283.42,37665.37,284704.959,593653.749,34.188,44.812,15.6,0.0,2.8
1787,2018-03-14,제주시,외도동,165301.892,11898.372,104527.896,281728.161,29.8,36.2,16.6,0.0,1.9
1788,2018-03-14,제주시,화북동,534256.038,42232.315,251509.712,827998.066,32.192,35.5,14.867,0.0,4.4
1789,2018-03-14,제주시,일도2동,613115.213,40785.95,242444.902,896346.065,27.182,42.636,15.6,0.0,2.8
1790,2018-03-14,서귀포시,안덕면,343593.276,56184.775,200783.573,600561.624,50.679,45.536,16.6,0.0,3.3
1791,2018-03-14,제주시,건입동,147077.217,24053.084,156012.392,327142.69399999996,31.2,50.8,12.9,0.0,2.9
1792,2018-03-14,서귀포시,남원읍,257736.526,24979.599,156767.598,439483.723,52.543,41.6,13.15,0.0,2.325
1793,2018-03-14,제주시,구좌읍,257305.143,27272.799,189929.921,474507.862,52.75,41.594,17.133,0.0,3.4330000000000003
1794,2018-03-14,서귀포시,성산읍,266577.683,20268.452,199442.901,486289.037,48.043,56.261,15.7,0.0,3.1
1795,2018-03-14,서귀포시,대륜동,271766.768,28746.85,196155.658,496669.276,38.185,33.222,15.7,0.0,1.3
1796,2018-03-14,제주시,도두동,25424.509,4906.85,73660.297,103991.656,34.5,46.111,16.6,0.0,1.9
1797,2018-03-14,제주시,연동,994617.96,125410.896,599879.675,1719908.531,37.755,39.0,12.6,0.0,3.3
1798,2018-03-14,제주시,한경면,128129.811,10975.067,74205.037,213309.914,51.393,45.393,16.9,0.0,4.05
1799,2018-03-14,서귀포시,표선면,193359.432,18349.942,138642.161,350351.535,48.457,35.343,15.7,0.0,3.1
1800,2018-03-14,제주시,이도1동,144903.72400000002,36883.552,171053.822,352841.098,32.375,22.25,15.6,0.0,2.8
1801,2018-03-14,제주시,용담1동,138140.04,10090.03,96995.27900000001,245225.348,32.667,17.5,15.6,0.0,2.8
1802,2018-03-14,서귀포시,예래동,60921.59,20457.074,145149.785,226528.449,47.3,47.933,15.35,0.0,2.7
1803,2018-03-14,제주시,삼도1동,185406.24,17110.935,134515.415,337032.59,27.25,29.25,15.6,0.0,2.8
1804,2018-03-14,제주시,조천읍,380605.513,43427.128,256378.117,680410.757,51.771,46.857,14.867,0.0,4.4
1805,2018-03-14,제주시,아라동,740510.2829999998,108984.65,613044.015,1462538.947,38.222,64.407,12.7,0.0,3.9
1806,2018-03-14,제주시,봉개동,66081.23,11504.778999999999,121226.81,198812.82,34.909,57.909,12.9,0.0,2.9
1807,2018-03-14,서귀포시,효돈동,76978.03,5422.678000000001,32026.957000000002,114427.665,39.8,20.0,13.15,0.0,2.325
1808,2018-03-14,서귀포시,송산동,192636.581,16775.162,107353.969,316765.712,46.098,30.341,15.7,0.0,1.3
1809,2018-03-14,서귀포시,중앙동,42766.133,12849.968,106820.43,162436.531,60.0,32.857,15.7,0.0,1.3
1810,2018-03-14,제주시,이도2동,1103136.096,159776.311,619419.456,1882331.864,27.462,40.115,15.6,0.0,2.8
1811,2018-03-14,서귀포시,천지동,59268.328,4829.8409999999985,70991.618,135089.786,48.0,27.053,15.7,0.0,1.3
1812,2018-03-14,제주시,삼양동,417020.05,22481.799,108131.80300000001,547633.6510000001,30.143,17.857,14.867,0.0,4.4
1813,2018-03-14,서귀포시,영천동,75850.696,14279.823,113316.961,203447.48,40.565,18.609,15.7,0.0,1.3
1814,2018-03-14,서귀포시,동홍동,348304.391,30908.595,181132.051,560345.038,39.762,30.714,15.7,0.0,1.3
1815,2018-03-14,제주시,일도1동,28429.637000000002,8512.798,65983.929,102926.364,28.5,23.5,15.6,0.0,2.8
1816,2018-03-14,제주시,노형동,1109395.321,121857.565,589053.522,1820306.408,36.517,35.954,12.6,0.0,3.3
1817,2018-03-14,서귀포시,중문동,152243.443,12606.711000000001,112623.40199999999,277473.55600000004,48.833,43.944,8.4,0.0,2.2
1818,2018-03-15,제주시,이도1동,149391.957,36552.648,175066.71600000001,361011.32200000004,30.0,25.5,15.3,32.0,3.8
1819,2018-03-15,서귀포시,중앙동,44904.427,13077.511999999999,106608.097,164590.036,57.0,33.143,15.4,58.5,2.0
1820,2018-03-15,서귀포시,표선면,197194.355,17615.781000000006,119145.18400000001,333955.32,48.714,34.686,16.3,38.0,3.5
1821,2018-03-15,제주시,구좌읍,262860.937,26501.635,175139.021,464501.593,52.0,42.125,16.1,50.833,3.467
1822,2018-03-15,제주시,용담2동,225557.80800000002,51134.269,282293.98699999996,558986.064,27.455,31.273000000000003,15.3,32.0,3.8
1823,2018-03-15,서귀포시,효돈동,81757.408,5324.478,28479.287999999997,115561.17300000001,38.067,20.533,13.725,107.375,3.275
1824,2018-03-15,제주시,외도동,170207.174,11760.813999999995,105517.284,287485.273,29.5,36.7,16.7,28.5,4.3
1825,2018-03-15,제주시,봉개동,69058.894,12400.479,115389.351,196848.724,34.455,57.636,14.0,68.0,2.4
1826,2018-03-15,제주시,아라동,748906.787,110199.844,595581.18,1454687.812,37.519,68.185,12.8,100.667,3.667
1827,2018-03-15,서귀포시,천지동,60866.490999999995,4972.898,63441.124,129280.513,46.368,27.105,15.4,58.5,2.0
1828,2018-03-15,제주시,조천읍,388915.291,40423.982,234023.68300000002,663362.955,50.371,48.143,14.4,88.167,3.5
1829,2018-03-15,제주시,한림읍,430678.779,33821.128,209051.237,673551.1429999999,49.542,63.694,15.05,51.25,3.95
1830,2018-03-15,서귀포시,중문동,160586.731,13209.639,107808.87599999999,281605.247,47.111,45.833,10.5,163.5,2.9
1831,2018-03-15,제주시,연동,1020163.54,127440.854,607876.983,1755481.3769999999,37.038,39.075,12.3,136.0,4.9
1832,2018-03-15,서귀포시,안덕면,354931.716,55814.79,185109.41199999998,595855.918,50.893,45.786,15.0,60.5,3.3
1833,2018-03-15,서귀포시,대정읍,375893.941,21411.879,137758.361,535064.181,54.474,43.316,15.167,30.0,5.533
1834,2018-03-15,서귀포시,동홍동,363073.679,29385.671000000002,166179.529,558638.879,37.905,31.429,15.4,58.5,2.0
1835,2018-03-15,서귀포시,예래동,64579.115999999995,19449.59,141956.209,225984.914,45.567,48.8,14.7,53.25,2.55
1836,2018-03-15,제주시,이도2동,1127422.565,159893.656,625264.123,1912580.344,27.154,41.269,15.3,32.0,3.8
1837,2018-03-15,제주시,삼도2동,96001.64,12005.011999999999,130226.088,238232.741,28.667,17.667,15.3,32.0,3.8
1838,2018-03-15,제주시,용담1동,141019.343,9981.815,103801.17800000001,254802.336,32.5,17.167,15.3,32.0,3.8
1839,2018-03-15,제주시,오라동,276111.905,38091.672999999995,284099.413,598302.99,33.562,45.562,15.3,32.0,3.8
1840,2018-03-15,서귀포시,정방동,45043.698,8753.552,74689.283,128486.53300000001,56.625,29.5,15.4,58.5,2.0
1841,2018-03-15,서귀포시,송산동,201444.747,16153.396,98025.183,315623.325,44.43899999999999,30.829,15.4,58.5,2.0
1842,2018-03-15,제주시,삼양동,423682.684,21957.997000000007,105193.656,550834.337,29.571,19.143,14.4,88.167,3.5
1843,2018-03-15,제주시,화북동,549282.874,42163.607,245312.372,836758.853,32.0,35.731,14.4,88.167,3.5
1844,2018-03-15,서귀포시,대륜동,281101.606,28640.444,163982.446,473724.49700000003,37.111,34.37,15.4,58.5,2.0
1845,2018-03-15,제주시,일도2동,632365.6510000001,41306.84,242580.10600000003,916252.5970000001,27.0,43.364,15.3,32.0,3.8
1846,2018-03-16,서귀포시,성산읍,269857.49,18905.269,174258.08899999998,463020.849,47.478,56.522,8.8,3.5,5.1
1847,2018-03-16,서귀포시,남원읍,258141.008,23000.248,134796.268,415937.524,52.257,41.429,6.925,2.5,2.7
1848,2018-03-16,서귀포시,천지동,58489.96400000001,4733.2609999999995,57787.801,121011.026,47.42100000000001,27.105,10.2,0.5,4.2
1849,2018-03-16,서귀포시,표선면,198148.85,18149.09,126125.38699999999,342423.326,48.429,35.286,8.8,3.5,5.1
1850,2018-03-16,제주시,이호동,68774.959,7011.956,66932.609,142719.524,25.44400000000001,22.556,9.0,1.5,4.0
1851,2018-03-16,서귀포시,대정읍,372876.471,22630.296000000002,164021.075,559527.841,54.684,42.684,9.967,0.16699999999999998,8.4
1852,2018-03-16,서귀포시,정방동,47344.679000000004,10086.253,90681.662,148112.595,60.0,28.875,10.2,0.5,4.2
1853,2018-03-16,제주시,일도2동,628978.515,42455.581,256305.04100000003,927739.137,28.273000000000003,43.455,7.3,2.5,3.7
1854,2018-03-16,제주시,삼도2동,93184.99699999999,11623.781,129318.88,234127.658,27.0,19.333,7.3,2.5,3.7
1855,2018-03-16,제주시,구좌읍,259000.52,25563.915,165535.87300000002,450100.30799999996,52.5,41.688,9.1,2.333,6.132999999999999
1856,2018-03-16,제주시,노형동,1124750.723,120315.92199999999,579107.265,1824173.9109999998,36.069,36.851,5.5,2.0,1.9
1857,2018-03-16,제주시,화북동,542258.882,40811.193999999996,225550.78600000002,808620.8620000002,32.115,35.154,6.1670000000000025,4.0,3.633
1858,2018-03-16,서귀포시,대륜동,274558.503,28335.141,180691.837,483585.481,37.519,33.37,10.2,0.5,4.2
1859,2018-03-16,제주시,아라동,722966.8359999999,101731.554,498480.482,1323178.872,37.889,67.333,5.6670000000000025,2.167,2.967
1860,2018-03-16,제주시,애월읍,711230.2579999998,69536.464,523393.011,1304159.733,51.793,53.293,6.075,1.5,4.2
1861,2018-03-16,제주시,외도동,171210.943,12361.761,108067.825,291640.529,29.6,35.9,9.0,1.5,4.0
1862,2018-03-16,서귀포시,영천동,76459.994,14408.608,103638.22300000001,194506.825,40.174,18.478,10.2,0.5,4.2
1863,2018-03-16,서귀포시,송산동,196993.178,16792.664,107892.311,321678.153,45.854,30.585,10.2,0.5,4.2
1864,2018-03-16,제주시,한림읍,444552.18299999996,37029.568999999996,260374.28600000002,741956.0390000001,50.347,62.75,8.45,1.0,4.4
1865,2018-03-16,서귀포시,중앙동,45575.041,12448.526000000002,114057.075,172080.642,59.57100000000001,32.571,10.2,0.5,4.2
1866,2018-03-16,서귀포시,효돈동,79100.705,5773.186,32132.664,117006.555,38.8,20.4,6.925,2.5,2.7
1867,2018-03-16,제주시,용담2동,222772.046,53212.378,284739.952,560724.376,28.091,31.273000000000003,7.3,2.5,3.7
1868,2018-03-16,서귀포시,중문동,156263.74300000002,12816.923,108344.894,277425.559,48.667,43.778,6.4,1.0,2.0
1869,2018-03-17,제주시,이호동,71484.935,5879.556,76269.258,153633.74800000002,25.222,22.44400000000001,9.0,0.0,3.9
1870,2018-03-17,제주시,조천읍,392603.094,32122.87200000001,297360.999,722086.964,51.857,46.886,5.7,0.0,3.1
1871,2018-03-17,서귀포시,동홍동,357793.4320000001,25649.731,164459.575,547902.7370000001,39.667,30.81,8.7,0.0,4.3
1872,2018-03-17,서귀포시,성산읍,269364.348,16148.177,230438.268,515950.794,46.913,57.348,8.1,0.0,3.5
1873,2018-03-17,제주시,아라동,727464.917,53597.34099999999,351093.177,1132155.435,38.444,64.593,6.3329999999999975,0.0,3.4
1874,2018-03-17,제주시,외도동,179030.902,11230.249,115115.165,305376.316,30.7,34.75,9.0,0.0,3.9
1875,2018-03-17,제주시,일도1동,28539.415,7242.439,77731.776,113513.63,27.0,25.5,7.3,0.0,4.1
1876,2018-03-17,서귀포시,효돈동,80621.694,4111.194,38767.49,123500.37800000001,39.6,20.2,6.6,0.0,2.95
1877,2018-03-17,서귀포시,예래동,64511.111,18337.162,178062.03600000005,260910.31,47.2,48.567,8.0,0.0,2.25
1878,2018-03-17,서귀포시,서홍동,106048.866,5626.581,77939.509,189614.956,38.333,28.111,8.7,0.0,4.3
1879,2018-03-17,서귀포시,안덕면,309169.979,40087.762,265519.82399999996,614777.565,51.143,45.07100000000001,8.8,0.0,0.9
1880,2018-03-17,제주시,삼도1동,196460.576,14459.163999999999,139193.325,350113.064,26.75,30.625,7.3,0.0,4.1
1881,2018-03-17,제주시,오라동,296798.953,27246.609,282824.786,606870.348,35.062,43.688,7.3,0.0,4.1
1882,2018-03-17,서귀포시,천지동,61035.39,3513.415,58431.949,122980.754,48.316,26.684,8.7,0.0,4.3
1883,2018-03-17,제주시,구좌읍,255974.225,19842.876,199175.432,474992.534,52.562,41.53100000000001,8.7,0.0,3.9
1884,2018-03-17,제주시,화북동,564945.161,29911.945,213138.758,807995.863,31.846,35.962,5.7,0.0,3.1
1885,2018-03-17,서귀포시,대정읍,370315.469,17715.104,178219.65300000005,566250.226,55.105,42.789,10.233,0.0,6.5
1886,2018-03-17,서귀포시,영천동,77160.048,10156.493,97556.11099999999,184872.652,40.652,18.478,8.7,0.0,4.3
1887,2018-03-17,제주시,애월읍,727368.8829999998,54062.526,579569.377,1361000.7859999998,52.0,53.304,5.975,0.0,2.8
1888,2018-03-17,제주시,연동,1028523.177,99478.028,612113.21,1740114.415,37.717,38.962,4.8,0.0,0.8
1889,2018-03-17,제주시,노형동,1162277.611,86118.48599999999,537493.878,1785889.975,36.425,37.08,4.8,0.0,0.8
1890,2018-03-17,제주시,건입동,159838.146,21485.439,176623.693,357947.278,30.8,53.8,5.0,0.0,3.1
1891,2018-03-17,제주시,일도2동,658966.59,35544.834,255328.27800000002,949839.702,28.273000000000003,41.909,7.3,0.0,4.1
1892,2018-03-17,제주시,이도1동,151263.044,22110.783,174272.89,347646.718,31.75,22.25,7.3,0.0,4.1
1893,2018-03-17,서귀포시,송산동,198653.168,14142.052,106403.57,319198.79,46.341,30.29300000000001,8.7,0.0,4.3
1894,2018-03-17,서귀포시,남원읍,266404.363,17735.03,175205.292,459344.685,52.68600000000001,42.6,6.6,0.0,2.95
1895,2018-03-17,제주시,한경면,126310.61,8508.908000000001,83007.422,217826.94,51.464,44.786,8.05,0.0,2.5
1896,2018-03-17,제주시,용담1동,145323.964,7710.831999999998,95851.864,248886.66,32.0,17.333,7.3,0.0,4.1
1897,2018-03-17,서귀포시,정방동,46251.792,10216.267,105589.54199999999,162057.601,60.625,29.0,8.7,0.0,4.3
1898,2018-03-17,제주시,삼도2동,94974.837,9246.62,127342.76699999999,231564.224,28.667,18.667,7.3,0.0,4.1
1899,2018-03-17,제주시,삼양동,443085.54,14965.877,116166.101,574217.519,30.857,17.0,5.7,0.0,3.1
1900,2018-03-17,서귀포시,표선면,191786.211,14202.158000000001,145997.211,351985.58,48.857,34.914,8.1,0.0,3.5
1901,2018-03-18,제주시,용담2동,234536.639,42220.68,274608.399,551365.718,30.818,26.909,13.6,0.5,2.8
1902,2018-03-18,서귀포시,중앙동,45560.917,8634.929,84586.088,138781.934,59.57100000000001,32.143,14.4,21.0,2.1
1903,2018-03-18,서귀포시,효돈동,83432.787,3483.448,38310.964,125227.19900000001,40.067,19.6,11.5,33.125,2.45
1904,2018-03-18,제주시,외도동,194887.72199999998,8675.418,110688.491,314251.631,32.0,32.9,14.1,0.5,1.9
1905,2018-03-18,제주시,애월읍,769794.3990000002,49940.295999999995,573761.106,1393495.801,51.837,53.304,9.75,24.375,6.325
1906,2018-03-18,제주시,일도1동,31515.245,7054.576,74773.163,113342.984,30.75,22.25,13.6,0.5,2.8
1907,2018-03-18,제주시,화북동,588410.5160000001,23608.79,201892.98899999997,813912.295,34.346,30.615,11.867,21.167,4.467
1908,2018-03-18,제주시,일도2동,693381.834,31593.046000000002,251624.44600000003,976599.3259999999,29.636,40.0,13.6,0.5,2.8
1909,2018-03-18,제주시,아라동,768867.068,45091.32900000001,350304.547,1164262.943,40.0,60.333,10.733,12.833,5.167000000000002
1910,2018-03-18,제주시,조천읍,412589.396,28681.475,292115.097,733385.968,51.0,48.057,11.867,21.167,4.467
1911,2018-03-18,제주시,이호동,76354.727,5327.965,73162.924,154845.616,26.667,20.222,14.1,0.5,1.9
1912,2018-03-18,제주시,삼양동,474834.065,13168.902,116019.944,604022.912,31.714,16.143,11.867,21.167,4.467
1913,2018-03-18,제주시,용담1동,152094.361,6803.768,93684.67599999999,252582.805,34.833,15.167,13.6,0.5,2.8
1914,2018-03-18,제주시,삼도2동,100408.869,8259.494,124009.929,232678.293,31.667,13.667,13.6,0.5,2.8
1915,2018-03-18,제주시,노형동,1195861.024,73477.157,484801.589,1754139.77,38.103,32.713,10.8,10.5,3.6
1916,2018-03-18,서귀포시,남원읍,274999.297,15612.878,171105.443,461717.619,53.371,41.657,11.5,33.125,2.45
1917,2018-03-18,제주시,봉개동,73720.068,6240.494000000002,105990.834,185951.397,35.909,56.545,10.2,6.0,3.1
1918,2018-03-18,서귀포시,안덕면,318775.119,35198.524,243467.474,597441.1170000001,50.929,45.57100000000001,14.8,16.0,4.2
1919,2018-03-18,서귀포시,대정읍,378950.001,14237.893,172159.741,565347.635,55.368,42.42100000000001,14.967,6.8329999999999975,5.9670000000000005
1920,2018-03-18,제주시,구좌읍,262815.614,17914.363999999998,200496.935,481226.912,52.344,42.062,14.067,3.167,3.133
1921,2018-03-18,제주시,도두동,29432.028,3444.031,86255.855,119131.914,38.389,30.222,14.1,0.5,1.9
1922,2018-03-18,서귀포시,표선면,197445.389,13002.491000000002,151833.981,362281.86100000003,49.143,34.743,13.7,8.5,1.8
1923,2018-03-18,서귀포시,천지동,64797.155,3360.993,54799.68700000001,122957.835,47.737,26.474,14.4,21.0,2.1
1924,2018-03-18,서귀포시,동홍동,371392.659,21735.682,154936.487,548064.828,39.048,31.286,14.4,21.0,2.1
1925,2018-03-18,제주시,한림읍,439317.763,24651.243,219004.462,682973.468,50.75,62.583,14.35,13.0,4.05
1926,2018-03-18,서귀포시,정방동,45474.734000000004,7257.745,85475.338,138207.818,59.75,28.625,14.4,21.0,2.1
1927,2018-03-18,서귀포시,대륜동,293944.403,22392.542999999998,190170.12600000002,506507.071,37.741,34.111,14.4,21.0,2.1
1928,2018-03-18,제주시,연동,1065538.915,88236.838,555457.041,1709232.794,39.62300000000001,35.189,10.8,10.5,3.6
1929,2018-03-18,서귀포시,송산동,206852.1,12156.723,96435.454,315444.276,45.902,30.415,14.4,21.0,2.1
1930,2018-03-18,제주시,한경면,133470.003,9286.284,89575.815,232332.103,51.286,44.57100000000001,14.35,13.0,4.05
1931,2018-03-18,제주시,건입동,165650.269,19441.074,176840.456,361931.799,33.4,43.8,10.2,6.0,3.1
1932,2018-03-19,제주시,구좌읍,255888.835,25950.264,173611.336,455450.436,52.40600000000001,41.688,12.933,9.333,5.0
1933,2018-03-19,서귀포시,대륜동,278454.924,28467.988999999998,183502.90899999999,490425.823,39.0,33.222,13.6,42.0,2.7
1934,2018-03-19,제주시,봉개동,68848.02900000001,11775.742,110387.42199999999,191011.193,34.727,58.182,10.5,16.0,2.2
1935,2018-03-19,서귀포시,동홍동,358797.6710000001,31275.993,179670.76,569744.424,38.762,31.714,13.6,42.0,2.7
1936,2018-03-19,제주시,화북동,548943.93,41509.238,244097.712,834550.8809999998,31.846,35.731,10.833,27.0,3.133
1937,2018-03-19,제주시,한림읍,439320.915,37340.317,234730.80399999997,711392.036,49.389,63.542,11.8,27.75,2.4
1938,2018-03-19,제주시,이도2동,1120638.492,159218.259,605467.997,1885324.7480000001,27.731,40.5,12.0,7.5,2.7
1939,2018-03-19,제주시,조천읍,393236.104,41405.495,239697.955,674339.554,49.94300000000001,48.857,10.833,27.0,3.133
1940,2018-03-19,제주시,노형동,1126900.511,121002.63,591632.838,1839535.979,36.0,36.425,11.0,19.0,2.1
1941,2018-03-19,제주시,용담2동,222676.832,50468.585999999996,294284.5,567429.918,28.364,31.0,12.0,7.5,2.7
1942,2018-03-19,서귀포시,중앙동,45315.692,12682.258,108173.4,166171.35,57.857,33.714,13.6,42.0,2.7
1943,2018-03-19,제주시,한경면,126315.07699999999,10872.532,66236.007,203423.616,50.32100000000001,45.786,11.8,27.75,2.4
1944,2018-03-19,제주시,삼도2동,95469.412,12714.806999999999,124715.72099999999,232899.94,27.667,18.333,12.0,7.5,2.7
1945,2018-03-19,서귀포시,효돈동,77382.17,5161.695,32651.601000000002,115195.46699999999,39.333,20.0,11.675,54.625,2.575
1946,2018-03-19,서귀포시,예래동,60868.850999999995,21889.906000000006,154551.376,237310.133,46.5,48.6,13.6,44.75,2.05
1947,2018-03-19,제주시,오라동,276975.70399999997,39042.477,284108.17699999997,600126.358,33.938,45.875,12.0,7.5,2.7
1948,2018-03-19,제주시,일도1동,28815.974,8028.760999999998,67191.582,104036.317,29.0,23.5,12.0,7.5,2.7
1949,2018-03-19,서귀포시,송산동,199103.24800000002,17243.466,110513.185,326859.899,45.268,30.878,13.6,42.0,2.7
1950,2018-03-19,서귀포시,남원읍,256037.77,22193.025,141015.128,419245.92299999995,53.17100000000001,40.857,11.675,54.625,2.575
1951,2018-03-19,서귀포시,안덕면,317831.522,52928.82,207462.16100000002,578222.503,51.0,45.393,12.2,28.5,2.0
1952,2018-03-19,서귀포시,대정읍,373380.38399999996,20502.573,143142.237,537025.194,54.737,42.842,12.467,18.167,6.6
1953,2018-03-19,제주시,삼양동,427975.278,22412.24700000001,101448.095,551835.62,29.429,18.143,10.833,27.0,3.133
1954,2018-03-19,제주시,건입동,155563.828,24215.60200000001,154632.582,334412.012,31.2,48.2,10.5,16.0,2.2
1955,2018-03-19,서귀포시,중문동,154676.857,12551.098,103919.269,271147.224,48.056,44.833,10.6,51.5,1.3
1956,2018-03-19,제주시,이호동,70257.035,7803.4230000000025,69279.103,147339.562,25.556,21.667,12.1,7.0,2.9
1957,2018-03-19,제주시,도두동,26720.069,5019.609,81201.536,112941.215,35.0,45.222,12.1,7.0,2.9
1958,2018-03-19,제주시,삼도1동,191524.957,17588.831000000002,140115.544,349229.333,27.0,31.0,12.0,7.5,2.7
1959,2018-03-20,서귀포시,송산동,199652.59100000001,17642.73,109945.395,327240.717,45.36600000000001,30.707,7.7,9.5,8.6
1960,2018-03-20,제주시,아라동,747930.635,109625.44,586387.166,1443943.241,37.852,64.889,2.9,22.5,6.2
1961,2018-03-20,서귀포시,표선면,196218.853,17340.786,133837.764,347397.402,48.429,35.343,8.5,19.0,7.3
1962,2018-03-20,제주시,일도2동,634144.184,39564.45,239714.693,913423.3259999999,27.545,42.81800000000001,6.1,26.0,6.5
1963,2018-03-20,제주시,한경면,125692.382,10387.046,70123.994,206203.421,50.75,45.429,7.95,6.25,5.5
1964,2018-03-20,제주시,용담2동,227423.255,49114.212999999996,283933.294,560470.761,27.545,31.364,6.1,26.0,6.5
1965,2018-03-20,제주시,삼도1동,190760.465,18302.339,141694.652,350757.455,26.75,31.125,6.1,26.0,6.5
1966,2018-03-20,제주시,조천읍,389354.43700000003,40402.492999999995,232798.796,662555.726,50.514,48.629,4.667,25.833,5.6670000000000025
1967,2018-03-20,서귀포시,중앙동,44467.084,12117.569,108169.961,164754.615,58.857,32.857,7.7,9.5,8.6
1968,2018-03-20,서귀포시,예래동,62360.72,20317.015,155256.489,237934.224,46.6,48.5,8.35,8.0,2.15
