id,일자,시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,평균 속도,평균 소요 시간,평균 기온,일강수량,평균 풍속
25215,2018-09-17,제주시,화북동,543218.363,63154.32700000001,214809.057,821181.747,31.346,40.038,21.033,1.3330000000000002,1.167
25216,2018-09-17,제주시,삼도2동,96507.59300000001,12443.423,141540.633,250491.64800000002,27.0,18.333,21.9,1.0,1.4
25217,2018-09-17,서귀포시,송산동,216440.745,22343.065,98636.81599999999,337420.62700000004,45.122,30.756,22.5,7.0,1.1
25218,2018-09-17,제주시,일도2동,616226.719,39743.815,236512.017,892482.552,28.0,44.0,21.9,1.0,1.4
25219,2018-09-17,제주시,삼양동,451707.976,21281.283,99782.524,572771.7829999999,30.286,18.857,21.033,1.3330000000000002,1.167
25220,2018-09-17,제주시,일도1동,30841.345,7524.161,62780.85400000001,101146.36,27.25,25.5,21.9,1.0,1.4
25221,2018-09-17,서귀포시,정방동,41069.43700000001,8489.3,78415.09,127973.82699999999,58.25,29.75,22.5,7.0,1.1
25222,2018-09-17,서귀포시,대륜동,280849.041,34862.421,172115.199,487826.661,37.889,34.0,22.5,7.0,1.1
25223,2018-09-17,서귀포시,서홍동,107232.141,10183.202,75754.34,193169.68399999998,37.778,28.667,22.5,7.0,1.1
25224,2018-09-17,서귀포시,표선면,199643.103,24964.644,132656.947,357264.69399999996,48.875,33.062,22.9,4.0,1.4
25225,2018-09-17,제주시,도두동,26189.19200000001,6494.4169999999995,98213.96699999999,130897.576,35.444,46.222,22.9,0.0,0.9
25226,2018-09-17,제주시,오라동,274264.964,39073.634,266761.905,580100.503,33.812,45.25,21.9,1.0,1.4
25227,2018-09-18,서귀포시,효돈동,75855.659,4582.1179999999995,31779.052000000003,112216.82800000001,38.8,20.4,22.175,0.0,1.55
25228,2018-09-18,서귀포시,중문동,170733.199,14744.805,112480.35800000001,297958.363,49.222,43.111,18.8,0.0,1.3
25229,2018-09-18,제주시,용담1동,132613.395,14244.558,91477.40400000001,238335.357,33.5,17.667,22.3,0.0,1.6
25230,2018-09-18,서귀포시,남원읍,261372.168,24293.339,154453.345,440118.85299999994,52.629,41.257,22.175,0.0,1.55
25231,2018-09-18,서귀포시,중앙동,44731.682,19575.911,105348.299,169655.892,57.714,33.714,23.7,0.0,0.9
25232,2018-09-18,제주시,삼양동,437516.7020000001,21075.815,102557.95,561150.4670000001,30.857,17.570999999999998,21.367,0.0,1.5
25233,2018-09-18,제주시,구좌읍,269709.701,41956.996,182893.678,494560.374,52.90600000000001,41.65600000000001,23.65,0.0,2.733
25234,2018-09-18,제주시,아라동,815672.582,196917.97,447955.416,1460545.967,38.333,65.37,20.3,0.0,1.933
25235,2018-09-18,서귀포시,표선면,195836.908,28559.259,151370.044,375766.211,49.25,33.0,24.0,0.0,1.5
25236,2018-09-18,제주시,이도2동,1126523.664,186636.454,570026.603,1883186.7219999998,27.077,42.231,22.3,0.0,1.6
25237,2018-09-18,제주시,연동,1001787.253,148385.553,580968.314,1731141.12,37.792,39.302,19.3,0.0,1.4
25238,2018-09-18,제주시,용담2동,218137.26100000003,68337.107,283350.529,569824.897,27.455,35.181999999999995,22.3,0.0,1.6
25239,2018-09-18,제주시,도두동,25668.711,6902.4919999999975,78757.808,111329.011,34.611,46.667,23.1,0.0,1.2
25240,2018-09-18,서귀포시,서홍동,103232.8,9263.013,75577.808,188073.621,38.0,28.222,23.7,0.0,0.9
25241,2018-09-18,제주시,노형동,1166759.8429999999,169703.544,543517.197,1879980.583,36.816,33.264,19.3,0.0,1.4
25242,2018-09-18,서귀포시,동홍동,379226.315,41231.817,167004.016,587462.1479999999,38.619,31.762,23.7,0.0,0.9
25243,2018-09-18,서귀포시,천지동,58900.26,5598.186,60278.320999999996,124776.76699999999,46.947,27.105,23.7,0.0,0.9
25244,2018-09-19,서귀포시,중문동,167897.753,14807.358999999999,109943.64199999999,292648.755,48.444,44.278,18.3,8.0,0.8
25245,2018-09-19,제주시,도두동,26211.637000000002,6073.6619999999975,81319.211,113604.51,33.667,50.778,21.5,1.0,1.0
25246,2018-09-19,서귀포시,예래동,68153.462,21287.427000000003,153377.077,242817.965,46.267,48.733,22.05,4.25,1.55
25247,2018-09-19,제주시,한림읍,432483.138,48524.78599999999,237818.676,718826.6,50.069,62.639,21.95,1.75,1.7
25248,2018-09-19,제주시,일도1동,29189.857000000004,7682.670999999998,61522.56400000001,98395.091,27.0,27.25,20.9,0.5,1.4
25249,2018-09-19,제주시,이도1동,143267.607,36805.44,193754.242,373827.28799999994,32.375,21.75,20.9,0.5,1.4
25250,2018-09-19,제주시,연동,996566.25,148879.769,565664.25,1711110.2680000004,37.547,39.887,19.4,2.5,2.3
25251,2018-09-19,서귀포시,동홍동,385230.907,42076.70400000001,179588.24300000005,606895.8539999999,38.238,32.19,22.4,5.5,1.2
25252,2018-09-19,서귀포시,표선면,194671.96399999998,27039.072,139251.161,360962.19700000004,49.0,33.188,21.7,0.5,1.3
25253,2018-09-20,서귀포시,중문동,172702.158,15680.433,103010.686,291393.277,49.556,42.889,18.6,48.0,2.0
25254,2018-09-20,서귀포시,대정읍,381810.57399999996,29253.025,151898.81,562962.409,54.941,46.059,25.167,7.0,4.2
25255,2018-09-20,서귀포시,동홍동,386809.355,42942.681,165830.959,595582.994,38.619,31.571,24.3,5.5,2.3
25256,2018-09-20,서귀포시,효돈동,77996.75,4983.485,32342.88,115323.114,38.533,20.867,21.833,26.75,3.2
25257,2018-09-20,서귀포시,대륜동,273616.586,37002.151,173181.664,483800.401,37.407,33.889,24.3,5.5,2.3
25258,2018-09-20,제주시,삼도2동,95453.875,12927.544,155396.688,263778.107,27.333,17.667,23.9,11.0,2.8
25259,2018-09-21,제주시,삼양동,444203.485,20781.361,108003.112,572987.959,29.143,20.714,21.233,22.5,2.9
25260,2018-09-21,서귀포시,대정읍,381899.405,27768.737999999998,152789.034,562457.177,55.529,45.765,24.367,13.167,5.867000000000001
25261,2018-09-21,제주시,한경면,128078.54800000001,10917.746000000001,60550.215,199546.509,50.964,44.857,23.2,30.25,2.5
25262,2018-09-21,제주시,이도1동,145730.414,37066.152,203822.375,386618.941,31.75,23.25,22.6,15.5,2.2
25263,2018-09-21,서귀포시,성산읍,287074.439,23028.39,160953.125,471055.95399999997,46.905,58.714,24.2,15.0,2.7
25264,2018-09-21,서귀포시,송산동,214666.15,21962.751,102695.421,339324.32200000004,45.537,30.683000000000003,23.8,12.5,2.1
25265,2018-09-21,제주시,용담2동,221521.465,68986.327,343693.153,634200.944,26.091,41.545,22.6,15.5,2.2
25266,2018-09-21,제주시,이도2동,1144999.219,184226.52,689158.1,2018383.8390000002,26.692,43.5,22.6,15.5,2.2
25267,2018-09-21,제주시,연동,1013620.7170000001,152905.28699999998,603467.748,1769993.751,36.642,40.283,18.2,30.5,2.3
25268,2018-09-21,서귀포시,예래동,68519.964,20929.09,139832.175,229281.229,46.633,48.4,22.95,16.5,2.75
25269,2018-09-21,제주시,일도2동,617131.6089999999,42036.02099999999,283444.56899999996,942612.199,27.091,43.81800000000001,22.6,15.5,2.2
25270,2018-09-21,제주시,봉개동,65671.292,28329.298,91318.24699999999,185318.836,33.818000000000005,61.81800000000001,19.9,22.0,2.5
25271,2018-09-22,제주시,삼도1동,207741.212,14521.321000000002,166450.613,388713.146,28.125,30.125,21.4,0.0,1.8
25272,2018-09-22,제주시,노형동,1222841.8490000002,106056.43800000001,580337.976,1909236.263,37.0,32.563,15.2,0.0,0.6
25273,2018-09-22,서귀포시,동홍동,393512.052,30062.339,178366.1,601940.4920000001,39.333,30.571,22.4,0.0,1.2
25274,2018-09-22,제주시,오라동,290145.718,25021.557,264634.631,579801.906,35.0,43.812,21.4,0.0,1.8
25275,2018-09-22,제주시,이도2동,1210495.201,118354.83300000001,697153.953,2026003.987,27.654,41.462,21.4,0.0,1.8
25276,2018-09-22,서귀포시,중앙동,43429.02,13089.684,107087.744,163606.448,58.143,33.286,22.4,0.0,1.2
25277,2018-09-22,서귀포시,예래동,69032.326,17911.412,160643.667,247587.40600000002,47.1,47.8,22.35,0.0,1.75
25278,2018-09-22,제주시,아라동,776934.2359999998,54295.008,289587.947,1120817.1909999999,38.185,65.667,18.833,0.0,1.867
25279,2018-09-22,제주시,건입동,153808.551,14830.636999999999,194407.298,363046.485,30.4,48.2,18.1,0.0,1.9
25280,2018-09-22,서귀포시,표선면,192919.836,15425.363000000001,145655.351,354000.55,49.844,32.312,22.7,0.0,2.1
25281,2018-09-22,서귀포시,송산동,219510.87399999998,16411.233,110026.909,345949.01700000005,45.854,30.171,22.4,0.0,1.2
25282,2018-09-22,제주시,이호동,70494.975,6363.688,69071.95,145930.613,27.111,22.0,22.7,0.0,1.1
25283,2018-09-23,제주시,도두동,28726.466,3750.5959999999995,92484.269,124961.33099999999,40.167,28.111,22.9,0.0,1.6
25284,2018-09-23,제주시,이도1동,152371.417,17231.706000000002,187189.913,356793.036,35.875,17.75,21.7,0.0,2.3
25285,2018-09-23,제주시,오라동,299457.62,18903.433999999997,244912.03100000002,563273.085,36.0,41.625,21.7,0.0,2.3
25286,2018-09-23,제주시,화북동,558958.51,23938.625,221008.39399999997,803905.5290000002,34.769,30.692,20.533,0.0,1.633
25287,2018-09-23,제주시,이호동,73849.265,5221.462,73964.819,153035.546,29.222,19.111,22.9,0.0,1.6
25288,2018-09-23,서귀포시,대륜동,265020.821,17595.569,228672.824,511289.214,37.593,33.889,22.2,0.0,1.2
25289,2018-09-23,서귀포시,효돈동,86539.245,3063.7259999999997,61523.787000000004,151126.758,39.133,20.067,19.8,0.0,1.9
25290,2018-09-23,제주시,삼도1동,214507.509,12459.431,165962.446,392929.386,30.375,25.875,21.7,0.0,2.3
25291,2018-09-23,제주시,아라동,738499.843,38498.435,280392.248,1057390.5259999998,40.296,59.889,18.933,0.0,2.4
25292,2018-09-24,제주시,아라동,653632.08,32245.752999999997,349214.59,1035092.423,39.815,58.778,14.5,0.0,1.567
25293,2018-09-24,서귀포시,중앙동,40671.859,6920.661,89571.85800000002,137164.37900000002,58.0,33.0,19.7,0.0,1.1
25294,2018-09-24,제주시,외도동,201542.16600000003,7481.257,143225.469,352248.89200000005,32.5,33.55,19.9,0.0,1.7
25295,2018-09-24,제주시,이호동,67285.08099999999,4240.622,86500.716,158026.419,28.667,19.889,19.9,0.0,1.7
25296,2018-09-24,제주시,용담1동,136673.761,6937.481,115270.465,258881.707,36.333,15.5,18.0,0.0,2.2
25297,2018-09-24,서귀포시,성산읍,262874.804,15900.117,418518.374,697293.295,46.81,58.619,19.5,0.0,2.9
25298,2018-09-24,제주시,노형동,1014825.32,52763.989,534104.114,1601693.4219999998,38.713,30.184,12.0,0.0,1.6
25299,2018-09-24,서귀포시,효돈동,83757.56,2702.2470000000008,88235.55900000002,174695.366,40.267,19.733,16.9,0.0,4.0
25300,2018-09-24,서귀포시,중문동,167052.715,9813.983,195408.121,372274.81899999996,49.444,43.167,11.1,0.0,1.1
25301,2018-09-24,제주시,용담2동,227113.88,41938.472,368439.589,637491.941,32.273,26.455,18.0,0.0,2.2
25302,2018-09-24,제주시,화북동,495946.881,17949.268,255087.671,768983.82,35.077,30.692,16.667,0.0,2.1
25303,2018-09-25,제주시,애월읍,679657.931,47319.208,637057.622,1364034.761,51.966,51.011,13.575,0.0,4.175
25304,2018-09-25,서귀포시,영천동,73919.723,7219.725,85796.671,166936.12,41.087,18.348,19.2,0.0,2.5
25305,2018-09-25,제주시,이도2동,1148144.759,85490.579,619455.2729999999,1853090.61,28.923,37.346,17.9,0.0,3.0
25306,2018-09-25,서귀포시,예래동,66595.723,17245.755,225435.87699999998,309277.356,47.1,48.567,18.7,0.0,2.25
25307,2018-09-25,제주시,용담1동,144872.899,7215.543000000002,101195.013,253283.455,36.667,15.0,17.9,0.0,3.0
25308,2018-09-25,제주시,용담2동,239568.664,44294.765,363329.097,647192.5260000001,30.273000000000003,28.364,17.9,0.0,3.0
25309,2018-09-25,제주시,일도1동,33061.942,5230.867,76313.86099999999,114606.67,31.5,20.5,17.9,0.0,3.0
25310,2018-09-25,제주시,이도1동,152836.836,15521.245,175267.039,343625.119,35.125,18.25,17.9,0.0,3.0
25311,2018-09-25,서귀포시,효돈동,81814.22,2421.638,58261.32900000001,142497.187,40.067,19.8,16.775,0.0,3.475
25312,2018-09-25,서귀포시,남원읍,270563.898,14584.598999999998,263262.43100000004,548410.928,52.971,40.657,16.775,0.0,3.475
25313,2018-09-25,제주시,구좌읍,258885.765,17436.38,294590.331,570912.476,52.875,42.78100000000001,20.633000000000006,0.0,3.867
25314,2018-09-25,제주시,삼도2동,100608.45,7372.201,157621.396,265602.047,32.333,13.667,17.9,0.0,3.0
25315,2018-09-26,서귀포시,남원읍,279716.61100000003,15548.021999999999,193997.509,489262.14200000005,53.029,40.94300000000001,18.025,0.125,4.15
25316,2018-09-26,제주시,외도동,242161.79,10803.646,123084.894,376050.33,32.65,32.2,21.4,0.0,3.8
25317,2018-09-26,제주시,삼도1동,219003.552,13930.26,158032.84,390966.652,29.625,27.125,19.7,1.0,3.7
25318,2018-09-26,제주시,연동,1057106.553,94145.63699999999,556782.152,1708034.342,40.057,34.321,14.2,0.5,3.7
25319,2018-09-26,제주시,이호동,74721.796,5608.319,75246.473,155576.58800000002,29.222,18.556,21.4,0.0,3.8
25320,2018-09-26,제주시,도두동,29953.827999999998,4189.73,92388.229,126531.788,39.278,29.889,21.4,0.0,3.8
25321,2018-09-26,제주시,일도1동,34985.586,6574.869000000002,76072.13900000001,117632.594,30.75,22.0,19.7,1.0,3.7
25322,2018-09-26,서귀포시,표선면,191153.03399999999,14352.048,173656.854,379161.935,49.812,32.75,21.7,0.0,5.0
25323,2018-09-26,제주시,이도1동,161371.15300000002,19181.218999999997,187258.712,367811.084,35.25,17.875,19.7,1.0,3.7
25324,2018-09-26,서귀포시,대정읍,371245.99299999996,17709.707,160405.575,549361.275,55.647,45.059,22.767,0.0,6.933
25325,2018-09-27,제주시,일도2동,613603.406,40430.85,256869.22199999998,910903.478,27.727,44.273,19.1,0.0,3.6
25326,2018-09-27,제주시,삼도1동,197471.27899999998,17895.227,160087.663,375454.169,29.0,29.125,19.1,0.0,3.6
25327,2018-09-27,서귀포시,대륜동,271276.249,33626.437000000005,172791.125,477693.81200000003,37.0,34.296,20.5,0.0,4.7
25328,2018-09-27,제주시,도두동,26298.842999999997,6240.339,89569.325,122108.507,35.222,43.611,20.4,0.0,3.4
25329,2018-09-27,제주시,이도1동,145704.27800000002,36260.675,188455.49899999998,370420.4520000001,32.75,21.5,19.1,0.0,3.6
25330,2018-09-27,서귀포시,남원읍,263669.154,22591.687,156833.669,443094.51,53.2,40.429,17.175,0.0,3.525
25331,2018-09-27,제주시,외도동,216500.71,11436.783000000001,113052.74,340990.23299999995,29.8,38.15,20.4,0.0,3.4
25332,2018-09-27,제주시,이도2동,1152618.637,188824.15600000002,633474.971,1974917.764,27.231,42.192,19.1,0.0,3.6
25333,2018-09-27,서귀포시,대정읍,372663.549,28501.363999999998,144326.08800000002,545491.001,55.059,45.412,21.933000000000003,0.0,6.3
25334,2018-09-27,제주시,아라동,797576.05,186708.872,419103.62700000004,1403388.549,38.148,65.48100000000001,15.267,0.0,3.633
25335,2018-09-27,서귀포시,표선면,192071.47600000002,24806.542999999998,140881.204,357759.223,50.0,32.344,20.8,0.0,4.2
25336,2018-09-27,제주시,일도1동,32348.126,7015.9209999999985,64012.94,103376.987,26.0,27.5,19.1,0.0,3.6
25337,2018-09-27,서귀포시,안덕면,293618.659,47114.32700000001,199017.38100000002,539750.3670000001,51.107,45.536,19.3,0.0,2.0
25338,2018-09-28,제주시,한경면,126531.769,11657.151000000002,77713.821,215902.742,50.607,45.393,20.1,0.0,2.9
25339,2018-09-28,서귀포시,중앙동,43391.549000000006,19791.703999999998,113961.79699999999,177145.051,58.429,32.714,21.5,0.0,4.4
25340,2018-09-28,서귀포시,표선면,192638.576,25101.831000000002,135596.13,353336.537,49.562,32.875,22.1,0.0,4.3
25341,2018-09-28,서귀포시,남원읍,258796.854,22167.686,157782.064,438746.604,52.743,40.829,18.225,0.25,3.35
25342,2018-09-28,제주시,일도2동,602578.3420000001,40456.88200000001,260724.24300000002,903759.4670000001,27.364,44.636,19.7,0.0,3.3
25343,2018-09-28,제주시,이도2동,1132843.413,188708.38100000002,644862.594,1966414.388,27.154,41.538,19.7,0.0,3.3
25344,2018-09-28,제주시,화북동,543831.2370000001,67493.13,244301.742,855626.109,31.231,39.154,17.867,1.3330000000000002,2.5
25345,2018-09-28,서귀포시,안덕면,296969.593,49096.412000000004,194109.59600000002,540175.601,50.464,45.786,19.8,0.0,1.6
25346,2018-09-28,서귀포시,송산동,213216.863,22277.752,106022.405,341517.019,45.463,30.341,21.5,0.0,4.4
25347,2018-09-28,제주시,노형동,1164832.759,160931.824,576905.031,1902669.614,36.598,34.299,15.2,0.0,2.4
25348,2018-09-28,제주시,연동,994131.527,152960.497,600602.803,1747694.826,37.604,40.453,15.2,0.0,2.4
25349,2018-09-29,제주시,조천읍,430700.075,34384.636,265764.01399999997,730848.724,50.68600000000001,48.914,16.9,14.667,3.567
25350,2018-09-29,제주시,용담1동,147230.488,9656.024,100572.20599999999,257458.717,34.5,16.0,18.4,9.5,3.4
25351,2018-09-29,제주시,한림읍,456312.166,31234.293999999998,232770.643,720317.103,50.111,63.694,19.45,1.25,4.5
25352,2018-09-29,제주시,삼양동,472763.57899999997,14872.818000000001,117819.46,605455.8570000001,31.143,17.857,16.9,14.667,3.567
25353,2018-09-29,제주시,구좌읍,263877.789,18815.533,160792.575,443485.896,52.469,41.75,20.033,12.0,4.633
25354,2018-09-29,제주시,애월읍,724694.647,60102.389,484109.617,1268906.653,51.494,51.292,14.4,8.875,5.0
25355,2018-09-29,제주시,연동,1062512.202,110176.89300000001,581476.206,1754165.301,38.038,37.396,13.1,14.0,3.5
25356,2018-09-29,서귀포시,효돈동,83767.134,3249.119,33516.059,120532.31199999999,39.4,20.267,16.7,15.125,4.025
25357,2018-09-29,서귀포시,서홍동,110965.44900000001,5798.153,77707.504,194471.105,37.556,28.333,19.4,11.5,3.4
25358,2018-09-29,제주시,오라동,289934.718,25152.85,252772.89800000002,567860.466,34.188,45.562,18.4,9.5,3.4
25359,2018-09-29,제주시,건입동,157347.927,15580.008999999998,167616.756,340544.69200000004,30.8,47.2,15.4,19.5,2.2
25360,2018-09-29,제주시,도두동,28851.236,4838.312,84815.409,118504.957,35.722,41.167,20.1,1.5,3.8
25361,2018-09-30,제주시,도두동,28965.78200000001,4507.545,86133.975,119607.30099999999,38.889,31.0,21.2,0.0,4.5
25362,2018-09-30,제주시,일도2동,696429.043,27921.933999999997,262149.6,986500.5759999999,28.909,40.81800000000001,19.2,0.0,3.9
25363,2018-09-30,제주시,용담1동,138439.27599999998,8469.876,93598.69699999999,240507.85,36.167,15.333,19.2,0.0,3.9
25364,2018-09-30,제주시,이도1동,162172.824,19014.043999999998,188267.843,369454.711,35.125,18.25,19.2,0.0,3.9
25365,2018-09-30,제주시,이도2동,1198080.7240000002,94331.81,569733.779,1862146.313,29.231,36.423,19.2,0.0,3.9
25366,2018-09-30,서귀포시,서홍동,115699.51800000001,4796.647,70539.734,191035.89899999998,37.889,28.333,20.6,0.0,2.3
25367,2018-09-30,제주시,삼도2동,106709.841,8727.065,160322.186,275759.092,30.667,14.333,19.2,0.0,3.9
25368,2018-09-30,제주시,외도동,252384.664,10470.925,125345.80099999999,388201.391,32.05,33.65,21.2,0.0,4.5
25369,2018-09-30,서귀포시,안덕면,329805.268,39579.227,210971.892,580356.387,51.25,45.07100000000001,19.6,0.0,7.0
25370,2018-09-30,제주시,봉개동,72626.133,8263.476999999999,94941.769,175831.38,36.273,55.636,15.5,0.5,4.4
25371,2018-09-30,서귀포시,중문동,189836.75600000002,10803.676000000001,108094.064,308734.49600000004,50.222,42.111,11.3,0.0,6.5
25372,2018-09-30,서귀포시,정방동,43644.998,7793.04,99419.85800000001,150857.896,58.5,29.125,20.6,0.0,2.3
25373,2018-09-30,서귀포시,대정읍,382444.289,16051.796999999999,142272.131,540768.2170000001,56.176,44.353,21.45,0.0,11.367
25374,2018-09-30,제주시,오라동,300971.049,22902.386000000002,245182.695,569056.13,35.625,43.125,19.2,0.0,3.9
25375,2018-09-30,제주시,삼도1동,218657.995,12947.291000000001,153040.264,384645.55100000004,30.25,26.125,19.2,0.0,3.9
25376,2018-09-30,제주시,구좌읍,272030.963,15876.466,180947.782,468855.211,52.562,42.062,20.867,0.16699999999999998,8.267000000000001
25377,2018-10-01,제주시,봉개동,70939.815,39872.855,85568.069,196380.73899999997,34.727,60.455,14.1,0.0,3.9
25378,2018-10-01,제주시,건입동,155525.54,24454.502999999997,145963.116,325943.159,31.4,47.4,14.1,0.0,3.9
25379,2018-10-01,서귀포시,표선면,208997.733,25173.255,119397.414,353568.402,49.625,32.938,18.2,0.0,2.8
25380,2018-10-01,서귀포시,안덕면,376481.969,63360.289000000004,186244.325,626086.583,51.25,45.5,18.5,0.0,3.6
25381,2018-10-01,제주시,도두동,28195.457000000002,5742.206,70571.255,104508.918,36.056,41.611,20.3,0.0,4.3
25382,2018-10-01,제주시,삼양동,463082.79,22860.485,88246.84,574190.116,31.0,17.714000000000006,16.467,0.0,4.7
25383,2018-10-01,서귀포시,송산동,220226.68899999998,26375.269,95734.895,342336.854,45.488,30.805,18.3,0.0,2.6
25384,2018-10-01,서귀포시,남원읍,277216.261,25594.029,130172.491,432982.781,53.4,40.514,15.6,0.0,3.75
25385,2018-10-01,제주시,한경면,135612.186,14827.3,61449.575,211889.06100000002,50.643,45.857,19.1,0.0,3.65
25386,2018-10-02,제주시,용담2동,226715.496,78586.276,276138.672,581440.444,27.455,34.181999999999995,17.1,0.0,2.8
25387,2018-10-02,서귀포시,영천동,75515.664,24710.474,78150.893,178377.03100000005,39.478,18.826,18.4,0.0,1.8
25388,2018-10-02,제주시,조천읍,426149.41,54506.261,252405.332,733061.003,50.68600000000001,47.94300000000001,15.633,0.0,2.833
25389,2018-10-02,제주시,용담1동,135176.964,13522.408000000001,93541.34300000001,242240.715,33.5,17.667,17.1,0.0,2.8
25390,2018-10-02,제주시,이호동,67553.481,7396.2869999999975,61917.155,136866.922,27.333,21.444000000000006,18.4,0.0,2.1
25391,2018-10-02,서귀포시,성산읍,293600.955,25275.632999999998,195957.53,514834.117,46.429,59.333,17.9,0.0,2.7
25392,2018-10-02,제주시,연동,1040495.637,161344.77,579556.819,1781397.227,37.528,39.83,10.4,0.0,0.9
25393,2018-10-02,제주시,이도1동,147371.71300000002,37710.916,172394.889,357477.518,32.75,21.125,17.1,0.0,2.8
25394,2018-10-02,제주시,노형동,1205878.888,187429.66,512551.95399999997,1905860.5019999999,36.414,34.54,10.4,0.0,0.9
25395,2018-10-02,서귀포시,정방동,43568.567,10163.523000000001,98521.549,152253.639,58.125,30.0,18.4,0.0,1.8
25396,2018-10-03,제주시,오라동,304984.678,25091.94100000001,234907.678,564984.297,34.25,45.438,16.1,0.0,2.8
25397,2018-10-03,제주시,노형동,1294326.527,111762.62800000001,454374.597,1860463.753,38.13800000000001,31.103,10.5,0.0,1.2
25398,2018-10-03,제주시,이도1동,162259.614,22886.737999999998,171459.03,356605.3820000001,34.625,18.5,16.1,0.0,2.8
25399,2018-10-03,제주시,화북동,593209.475,36326.209,184535.046,814070.73,33.346,32.269,14.833,0.0,2.133
25400,2018-10-03,서귀포시,천지동,68303.838,3826.583,50746.805,122877.227,47.526,26.684,18.0,0.0,1.6
25401,2018-10-03,서귀포시,대륜동,308215.335,21566.85,176282.682,506064.867,37.889,33.704,18.0,0.0,1.6
25402,2018-10-03,제주시,외도동,254717.552,12222.521,103786.615,370726.689,31.3,33.8,16.8,0.0,1.8
25403,2018-10-03,제주시,삼양동,515941.427,15617.366000000002,98191.90199999999,629750.696,31.714,16.857,14.833,0.0,2.133
25404,2018-10-04,제주시,오라동,274874.76300000004,36424.354,251008.129,562307.246,33.438,46.25,18.4,21.0,3.8
25405,2018-10-04,서귀포시,송산동,218928.449,24609.351000000002,95819.692,339357.492,44.659,31.29300000000001,19.9,8.0,5.2
25406,2018-10-04,제주시,연동,1056011.1940000001,164105.725,564534.4029999999,1784651.322,37.528,40.189,14.4,12.5,3.2
25407,2018-10-04,제주시,삼도2동,107397.57800000001,19756.112,135805.959,262959.649,27.333,17.667,18.4,21.0,3.8
25408,2018-10-04,서귀포시,대정읍,400551.903,26931.013,137368.035,564850.951,54.588,46.118,20.933000000000003,7.832999999999997,6.433
25409,2018-10-04,제주시,애월읍,725027.2370000002,87464.412,444278.094,1256769.742,51.371,51.404,15.35,9.5,4.325
25410,2018-10-04,제주시,이호동,70914.018,7291.111,63304.61,141509.738,26.222,23.222,19.4,7.5,3.5
25411,2018-10-04,서귀포시,효돈동,79810.125,4321.747,32910.059,117041.931,38.067,21.0,17.125,13.375,3.75
25412,2018-10-04,제주시,외도동,229476.3,15563.917,99921.754,344961.971,29.35,38.0,19.4,7.5,3.5
25413,2018-10-04,제주시,이도2동,1177680.5159999998,196851.27300000002,522737.9520000001,1897269.741,26.808000000000003,43.692,18.4,21.0,3.8
25414,2018-10-05,서귀포시,안덕면,377824.652,58834.018,157882.827,594541.497,50.107,45.929,21.6,97.5,4.2
25415,2018-10-05,서귀포시,정방동,46717.282999999996,9507.530999999999,70695.358,126920.17300000001,57.625,29.875,22.0,161.5,8.1
25416,2018-10-05,서귀포시,대정읍,410634.008,25800.049,117781.511,554215.567,55.0,46.118,23.35,139.333,9.933
25417,2018-10-05,제주시,삼양동,501494.473,21799.244,86678.961,609972.679,30.286,18.857,19.767,314.833,5.367000000000001
25418,2018-10-05,제주시,오라동,300492.518,35605.88,226810.703,562909.1020000001,33.5,46.25,20.7,382.0,4.9
25419,2018-10-05,서귀포시,표선면,212483.715,22620.604,91943.038,327047.357,49.062,32.969,23.0,137.5,7.4
25420,2018-10-05,제주시,삼도2동,115729.69900000001,19578.75,129102.987,264411.436,27.333,17.667,20.7,382.0,4.9
25421,2018-10-06,서귀포시,중문동,198329.766,12309.813,97191.165,307830.744,49.833,42.333,14.3,152.0,4.7
25422,2018-10-06,제주시,한경면,140990.175,8939.692,45395.181,195325.047,51.107,44.964,19.8,23.75,5.15
25423,2018-10-06,서귀포시,송산동,235771.652,16299.573999999999,78398.229,330469.455,45.976000000000006,29.976,20.1,29.0,4.6
25424,2018-10-06,제주시,노형동,1337831.209,103239.207,411238.071,1852308.487,38.701,30.172,14.7,141.0,2.3
25425,2018-10-06,서귀포시,예래동,82518.163,18637.523,149375.813,250531.49800000002,47.233,47.533,19.3,36.5,6.5
25426,2018-10-06,제주시,조천읍,471080.935,35581.143,186859.762,693521.84,51.514,47.57100000000001,18.1,74.5,6.0
25427,2018-10-06,서귀포시,표선면,205185.06399999998,15920.152,91838.24,312943.455,50.25,32.094,21.8,19.5,6.2
25428,2018-10-06,서귀포시,성산읍,311821.61,22480.60200000001,137332.03,471634.24299999996,46.81,58.19,21.8,19.5,6.2
25429,2018-10-06,제주시,아라동,950271.564,58387.235,199828.593,1208487.392,39.63,59.556,16.533,101.0,6.1670000000000025
25430,2018-10-06,제주시,용담1동,165224.481,9250.671,85335.034,259810.18600000002,36.333,15.0,19.3,54.5,5.7
25431,2018-10-06,서귀포시,남원읍,294987.902,16830.732,108332.78199999999,420151.417,53.743,40.8,18.5,53.625,5.3
25432,2018-10-06,서귀포시,효돈동,86885.32199999999,2739.44,28808.708,118433.47,40.467,19.6,18.5,53.625,5.3
25433,2018-10-06,제주시,삼양동,545998.193,16040.405,88100.961,650139.559,32.143,16.0,18.1,74.5,6.0
25434,2018-10-07,제주시,노형동,1282044.99,93557.225,459929.715,1835531.929,38.356,30.425,11.8,0.0,1.0
